"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"117","Olamide Zaccheaus","CHI","WR","10","2025","55.8","45.0","51.7","58.5","","66.7","55.6","63.4","65.9","61.0","13.9","","","","","","","","54.1"
"118","Tory Horton","SEA","WR","8","2025","56.0","48.6","61.9","36.7","47.1","58.6","51.4","","83.3","","","","","","","","","","54.1"
"119","Mack Hollins","NE","WR","11","2025","34.0","53.3","48.9","40.9","38.9","48.4","50.0","70.6","50.0","80.6","83.8","","","","","","","","54.0"
"120","Evan Engram","DEN","TE","10","2025","30.2","46.9","","59.1","53.5","45.5","58.5","55.2","66.7","66.7","56.1","","","","","","","","53.7"
"121","Colston Loveland","CHI","TE","9","2025","44.2","47.5","17.2","","","39.4","63.0","75.6","79.5","51.2","52.8","","","","","","","","53.6"
"122","Calvin Ridley","TEN","WR","7","2025","91.2","78.0","80.0","40.0","78.6","6.8","","","","","2.3","","","","","","","","53.0"
"123","Jalen Tolbert","DAL","WR","10","2025","48.6","59.6","87.2","78.0","87.9","97.1","33.3","16.7","8.3","","8.8","","","","","","","","52.2"
"124","Dontayvion Wicks","GB","WR","8","2025","39.1","64.7","54.8","60.9","","31.3","24.2","","","66.7","55.2","","","","","","","","51.1"
"125","Van Jefferson","TEN","WR","10","2025","8.8","22.0","31.1","40.0","11.9","72.7","76.9","81.4","80.8","","81.4","","","","","","","","50.6"
"126","Cole Kmet","CHI","TE","9","2025","65.1","75.0","65.5","75.6","","30.3","18.5","","9.1","43.9","63.9","","","","","","","","50.3"
"127","Ja'Tavion Sanders","CAR","TE","8","2025","62.5","64.4","55.6","","","","38.9","50.0","34.8","40.7","40.0","","","","","","","","50.0"
"128","Zay Jones","ARZ","WR","8","2025","43.2","51.7","52.5","","64.9","83.0","47.8","","48.6","14.8","","","","","","","","","49.8"
"129","Darren Waller","MIA","TE","4","2025","","","","37.0","65.0","75.0","16.7","","","","","","","","","","","","49.6"
"130","Dyami Brown","JAX","WR","9","2025","75.8","65.9","32.6","","64.7","60.0","28.1","","53.8","40.6","25.0","","","","","","","","49.4"
"131","Russell Gage","SF","WR","1","2025","48.7","","","","","","","","","","","","","","","","","","48.7"
"132","Greg Dulcich","MIA","TE","4","2025","","","","","","","","25.0","44.2","76.2","60.9","","","","","","","","48.7"
"133","Demarcus Robinson","SF","WR","8","2025","","","","32.5","80.0","19.1","42.9","63.9","42.9","53.8","48.1","","","","","","","","48.5"
"134","Justin Watson","HST","WR","2","2025","50.0","46.7","","","","","","","","","","","","","","","","","48.4"
"135","Tyler Higbee","LA","TE","9","2025","56.3","55.9","60.0","60.0","","44.8","29.4","","47.1","35.1","35.7","","","","","","","","47.7"
"136","JuJu Smith-Schuster","KC","WR","10","2025","70.2","73.7","61.0","72.5","52.2","50.0","35.0","22.5","21.1","","20.4","","","","","","","","47.7"
"137","Josh Palmer","BUF","WR","7","2025","67.3","61.3","43.8","35.7","51.3","14.7","","","","","46.9","","","","","","","","47.6"
"138","Tutu Atwell","LA","WR","6","2025","53.1","47.1","51.4","35.6","72.9","","17.6","","","","","","","","","","","","47.4"
"139","Chimere Dike","TEN","WR","10","2025","14.7","39.0","33.3","26.7","38.1","56.8","66.7","86.0","92.3","","25.6","","","","","","","","47.3"
"140","Tyler Lockett","LV, TEN","WR","10","2025","70.6","43.9","57.8","86.7","35.7","34.1","23.1","","27.9","65.7","44.9","","","","","","","","47.3"
"141","Jayden Higgins","HST","WR","10","2025","38.2","36.7","27.9","34.4","45.7","","57.4","78.6","40.4","49.0","53.2","","","","","","","","47.2"
"142","Dalton Kincaid","BUF","TE","8","2025","55.8","58.1","56.3","53.6","53.8","","","32.0","46.7","21.7","","","","","","","","","47.0"
"143","Pat Freiermuth","PIT","TE","10","2025","41.2","59.0","41.7","32.0","","45.2","68.6","41.0","43.6","50.0","39.4","","","","","","","","46.8"
"144","Michael Mayer","LV","TE","8","2025","41.0","16.7","5.9","","","80.0","80.0","","69.8","40.0","57.1","","","","","","","","45.7"
"145","Dawson Knox","BUF","TE","10","2025","40.4","48.4","34.4","32.1","38.5","73.5","","24.0","20.0","56.5","71.9","","","","","","","","45.0"
"146","Jordan Whittington","LA","WR","10","2025","28.1","47.1","34.3","62.2","29.2","82.8","58.8","","50.0","13.5","50.0","","","","","","","","44.7"
"147","Gabe Davis","BUF","WR","1","2025","","","","","","","","","","","43.8","","","","","","","","43.8"
"148","Marvin Mims","DEN","WR","9","2025","51.2","31.3","53.1","47.7","41.9","45.5","56.6","34.5","","","24.4","","","","","","","","43.7"
"149","Tyler Johnson","NYJ","WR","9","2025","56.0","93.5","66.0","","3.7","24.1","25.0","65.8","","50.0","33.3","","","","","","","","43.5"
"150","Tommy Tremble","CAR","TE","11","2025","30.0","32.2","40.7","60.5","67.6","59.3","36.1","37.5","34.8","55.6","38.0","","","","","","","","43.5"
"151","Jake Tonges","SF","TE","11","2025","38.5","65.1","64.3","62.5","78.0","83.0","7.1","11.1","3.6","5.1","0.0","","","","","","","","43.4"
"152","Treylon Burks","WAS","WR","2","2025","","","","","","","","","37.1","50.0","","","","","","","","","42.6"
"153","Nick Westbrook-Ikhine","MIA","WR","11","2025","33.3","16.2","14.3","37.0","57.5","50.0","72.2","35.7","65.1","47.6","21.7","","","","","","","","42.3"
"154","Kalif Raymond","DET","WR","10","2025","72.1","37.9","37.9","59.3","0.0","3.2","44.1","","47.6","45.7","53.8","","","","","","","","42.1"
"155","KaVontae Turpin","DAL","WR","8","2025","48.6","17.5","68.1","68.3","","","39.4","45.2","20.8","","38.2","","","","","","","","42.1"
"156","Allen Lazard","NYJ","WR","6","2025","","32.3","23.4","51.4","31.5","","52.3","65.8","","","","","","","","","","","41.8"
"157","Noah Brown","WAS","WR","2","2025","51.4","34.6","","","","","","","","","","","","","","","","","41.6"
"158","Tyquan Thornton","KC","WR","10","2025","70.2","73.7","70.7","35.0","43.5","34.2","22.5","5.0","26.3","","30.6","","","","","","","","41.5"
"159","David Sills","ATL","WR","10","2025","2.1","8.3","33.3","7.1","","45.7","45.2","96.9","62.5","51.6","61.3","","","","","","","","41.1"
